hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,random_noise
City Hotel,0.0,193.0,2016.0,August,33.0,12.0,2.0,2.0,2.0,1.0,0.0,BB,CN,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,102.25,0.0,2.0,Check-Out,2016-08-16,Ronald Keith,Keith.Ronald@zoho.com,559-544-0966,************6580,-0.4301654467638219
City Hotel,0.0,141.0,2016.0,November,48.0,25.0,0.0,2.0,2.0,0.0,0.0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,90.0,0.0,0.0,Check-Out,2016-11-27,Brenda Austin,BrendaAustin@gmail.com,853-934-3630,************1564,0.6675054249338639
City Hotel,1.0,281.0,2016.0,October,40.0,1.0,2.0,1.0,2.0,0.0,0.0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,174.0,Transient-Party,96.0,0.0,0.0,Canceled,2016-09-20,Kevin Gutierrez,KGutierrez@att.com,929-126-2959,************9821,-0.963372609789868
City Hotel,0.0,184.0,2015.0,October,42.0,17.0,2.0,6.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,B,A,0.0,No Deposit,7.0,,0.0,Transient-Party,65.29,0.0,1.0,Check-Out,2015-10-25,Brandon Barnett Jr.,Jr..Brandon@hotmail.com,527-266-0569,************8768,-0.0079821762824642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4093447715198428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3470186902524528
City Hotel,1.0,258.0,2015.0,July,27.0,2.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,1.0,1.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,62.8,0.0,0.0,Canceled,2014-10-17,Karen Ryan,Karen_R@outlook.com,212-477-6058,************8153,-1.1126456223080146
City Hotel,0.0,2.0,2016.0,October,42.0,13.0,0.0,1.0,2.0,0.0,0.0,BB,BRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,28.0,,0.0,Transient,95.0,0.0,0.0,Check-Out,2016-10-14,Gail Moore,GailMoore@att.com,950-999-1208,************9802,0.9120280377238764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7951082400159745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2904201236582984
City Hotel,1.0,56.0,2017.0,July,28.0,11.0,0.0,1.0,2.0,0.0,0.0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,140.0,0.0,2.0,Canceled,2017-05-17,Carol Lewis,CLewis@mail.com,455-022-0537,************7537,-0.2170800467732481
Resort Hotel,0.0,0.0,2015.0,October,44.0,28.0,0.0,1.0,1.0,0.0,0.0,BB,,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,39.0,0.0,0.0,Check-Out,2015-10-29,Eric Medina,Eric_M@aol.com,675-045-7270,************9658,1.6635521875549226
City Hotel,1.0,109.0,2016.0,August,33.0,8.0,2.0,5.0,1.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,108.9,0.0,1.0,Canceled,2016-07-27,Suzanne Nelson,SNelson@aol.com,968-639-4588,************5760,-0.915402249909216
City Hotel,0.0,66.0,2017.0,March,11.0,18.0,2.0,4.0,2.0,0.0,0.0,BB,DNK,Direct,Direct,0.0,0.0,0.0,A,E,0.0,No Deposit,,,0.0,Transient,124.0,0.0,0.0,Check-Out,2017-03-24,Rachel Bryant,Bryant_Rachel@hotmail.com,908-943-1113,************4980,1.1169406490578258
City Hotel,0.0,74.0,2015.0,September,38.0,18.0,0.0,2.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,6.0,,0.0,Transient-Party,109.0,0.0,0.0,Check-Out,2015-09-20,Allison Thomas,Allison_Thomas@hotmail.com,264-777-0441,************9817,-1.0299291119139649
Resort Hotel,0.0,36.0,2016.0,July,29.0,11.0,1.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,241.0,,0.0,Transient,154.0,0.0,1.0,Check-Out,2016-07-15,Samantha Watts,Samantha.Watts@outlook.com,200-538-2505,************1584,-0.7957957284721653
Resort Hotel,0.0,33.0,2016.0,September,37.0,10.0,2.0,3.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,240.0,,0.0,Transient,146.22,0.0,1.0,Check-Out,2016-09-15,Kristen Thomas,Thomas_Kristen58@yandex.com,421-692-4452,************2405,-0.6074960682517672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1180252051588583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6056070615770843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2489179272620763
City Hotel,0.0,414.0,2017.0,July,28.0,13.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,114.4,0.0,1.0,Check-Out,2017-07-15,Benjamin Murphy,Murphy.Benjamin@verizon.com,435-170-7820,************8739,-1.2450381560757684
City Hotel,0.0,98.0,2015.0,November,48.0,23.0,1.0,2.0,1.0,0.0,0.0,BB,POL,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,37.0,,0.0,Transient-Party,70.0,0.0,0.0,Check-Out,2015-11-26,Megan Perry,Megan.P@protonmail.com,893-137-7716,************1932,-0.5347204390776565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7578293471445388
City Hotel,1.0,26.0,2017.0,June,26.0,28.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,280.0,0.0,Transient-Party,100.0,0.0,0.0,Canceled,2017-06-21,Holly Morgan,Holly.M31@outlook.com,122-596-8219,************1919,-2.2587774412552117
City Hotel,1.0,5.0,2016.0,August,32.0,1.0,1.0,1.0,1.0,0.0,0.0,SC,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,109.0,0.0,1.0,Canceled,2016-07-29,Karen Torres,Torres_Karen33@verizon.com,275-312-6353,************5647,-1.0242523649799078
City Hotel,0.0,111.0,2016.0,June,23.0,1.0,0.0,3.0,2.0,0.0,0.0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,3.0,,0.0,Transient-Party,96.67,0.0,0.0,Check-Out,2016-06-04,Jonathan Owens,Owens.Jonathan76@att.com,447-261-2445,************8887,1.0555742461033677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.658604997916435
Resort Hotel,0.0,22.0,2016.0,March,10.0,4.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0.0,Transient,54.0,1.0,1.0,Check-Out,2016-03-07,John Scott,Scott.John@hotmail.com,657-072-8014,************1607,0.7053687955444854
Resort Hotel,0.0,69.0,2015.0,July,27.0,2.0,2.0,4.0,2.0,0.0,0.0,BB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,175.0,,0.0,Transient,65.5,0.0,0.0,Check-Out,2015-07-08,Willie Sims,Willie_S@yahoo.com,790-830-7635,************7682,-0.4212234331638475
City Hotel,0.0,95.0,2016.0,October,41.0,7.0,1.0,2.0,3.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,151.2,0.0,2.0,Check-Out,2016-10-10,Haley Campbell,Haley.Campbell38@gmail.com,197-842-1394,************5637,0.3536462039570907
Resort Hotel,0.0,201.0,2017.0,July,29.0,20.0,4.0,10.0,2.0,0.0,1.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,177.0,,0.0,Transient,112.7,0.0,2.0,Check-Out,2017-08-03,Darrell Greene,Darrell_Greene@verizon.com,230-114-5773,************5820,-0.1031770808566952
City Hotel,1.0,290.0,2015.0,August,32.0,3.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,62.0,0.0,0.0,Canceled,2015-07-06,Michelle Manning,Michelle_Manning@verizon.com,680-922-0425,************1919,1.1365542530363877
City Hotel,0.0,4.0,2017.0,January,3.0,16.0,1.0,1.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,1.0,0.0,5.0,A,A,2.0,No Deposit,,40.0,0.0,Transient,67.0,0.0,1.0,Check-Out,2017-01-18,Isaac Henderson,Isaac.H@aol.com,618-470-0736,************9162,-0.7590378196474621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3919551305275289
Resort Hotel,0.0,145.0,2015.0,October,40.0,1.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,243.0,,0.0,Contract,55.43,0.0,0.0,Check-Out,2015-10-08,Corey Brewer,Corey.Brewer@comcast.net,656-047-1160,************9382,1.4265841410192734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2010667434559178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7969550046378371
City Hotel,0.0,171.0,2017.0,August,34.0,23.0,0.0,1.0,3.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,175.5,0.0,0.0,Check-Out,2017-08-24,Cameron Williams,CameronWilliams@zoho.com,325-323-8757,************9643,0.1352500494889557
City Hotel,0.0,150.0,2016.0,June,25.0,16.0,0.0,3.0,2.0,0.0,0.0,HB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,12.0,,0.0,Transient-Party,90.0,0.0,1.0,Check-Out,2016-06-19,Mary Price,MPrice@att.com,239-531-1501,************5778,-1.2239999810173294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0839298095613976
Resort Hotel,0.0,52.0,2016.0,August,34.0,14.0,2.0,5.0,2.0,0.0,0.0,HB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,250.0,,0.0,Transient,212.1,1.0,1.0,Check-Out,2016-08-21,Mary Williams,Williams.Mary@zoho.com,256-642-5972,************6432,-0.9898014106166232
City Hotel,0.0,86.0,2015.0,September,39.0,24.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,12.0,,0.0,Transient-Party,105.0,0.0,0.0,Check-Out,2015-09-26,Mary Moon,MMoon@xfinity.com,193-195-3564,************8887,1.562171449282085
City Hotel,1.0,10.0,2017.0,July,30.0,29.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,85.0,,0.0,Transient,89.0,0.0,0.0,No-Show,2017-07-29,Shaun Marks,SMarks60@gmail.com,569-364-6598,************7575,-0.6636035547234449
City Hotel,1.0,35.0,2017.0,May,19.0,10.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,39.0,,0.0,Transient-Party,140.0,0.0,0.0,Canceled,2017-04-10,Robert Cruz,Cruz_Robert@att.com,867-735-4285,************6534,-1.4179755127335334
Resort Hotel,0.0,1.0,2016.0,December,51.0,12.0,1.0,0.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0.0,Transient,49.0,1.0,0.0,Check-Out,2016-12-13,Richard Brown,RBrown32@hotmail.com,315-881-4863,************1256,1.0773825996485356
City Hotel,1.0,181.0,2015.0,July,27.0,1.0,1.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,1.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,76.5,0.0,0.0,Canceled,2015-06-17,Sara Combs,Sara_Combs32@mail.com,882-841-4059,************4101,-0.5346399411290239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4400931379983294
City Hotel,1.0,74.0,2017.0,June,22.0,1.0,0.0,2.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,144.0,0.0,0.0,Canceled,2017-03-19,Christian Johnson,Christian.Johnson59@aol.com,630-808-3404,************6535,-0.7020604901687305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0768856185032925
City Hotel,0.0,21.0,2016.0,November,46.0,7.0,1.0,2.0,2.0,0.0,0.0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,200.0,0.0,1.0,Check-Out,2016-11-10,Raymond Bradshaw,Raymond_B@mail.com,824-980-9209,************1779,-0.6480174853504349
City Hotel,1.0,112.0,2017.0,April,14.0,4.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,385.0,0.0,Transient,95.0,0.0,0.0,Canceled,2017-01-20,William Robinson,William_R85@hotmail.com,691-082-8438,************9577,0.6551169388936714
City Hotel,0.0,116.0,2017.0,May,19.0,11.0,0.0,3.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,120.0,0.0,1.0,Check-Out,2017-05-14,Nicole Moody,Moody_Nicole74@mail.com,670-353-2650,************5076,-1.5778213979952302
City Hotel,0.0,31.0,2017.0,May,20.0,14.0,2.0,3.0,1.0,0.0,0.0,BB,DEU,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,459.0,,0.0,Transient-Party,130.0,0.0,0.0,Check-Out,2017-05-19,Patricia Burke,Burke_Patricia@protonmail.com,987-390-7730,************5217,0.8294356553317122
City Hotel,0.0,107.0,2016.0,June,24.0,10.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,187.0,,0.0,Transient-Party,130.0,0.0,1.0,Check-Out,2016-06-12,Allison Glover,Allison.G@verizon.com,482-186-7629,************3211,-0.7339632541630426
Resort Hotel,0.0,383.0,2016.0,October,41.0,6.0,0.0,3.0,1.0,0.0,0.0,BB,GBR,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,315.0,,0.0,Transient-Party,48.0,0.0,0.0,Check-Out,2016-10-09,Christopher Craig,Craig_Christopher77@protonmail.com,153-399-7895,************5761,1.3600187681718676
Resort Hotel,1.0,72.0,2017.0,April,15.0,13.0,2.0,4.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,72.5,0.0,1.0,Canceled,2017-01-31,Eric Turner,Turner.Eric@yandex.com,363-281-1426,************3194,-0.0691962082904391
City Hotel,1.0,68.0,2016.0,February,8.0,17.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,37.0,,0.0,Transient,75.0,0.0,0.0,Canceled,2016-01-06,Noah Gonzalez,Noah_Gonzalez@yahoo.com,596-449-4748,************7916,-0.9243308194007056
City Hotel,1.0,34.0,2015.0,December,50.0,8.0,0.0,2.0,1.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,19.0,,0.0,Transient,90.0,0.0,0.0,Canceled,2015-11-17,Carrie Guerrero,Carrie_G@yahoo.com,623-096-6375,************9101,0.418130223861872
City Hotel,0.0,5.0,2016.0,May,22.0,24.0,0.0,2.0,1.0,0.0,0.0,BB,COL,Corporate,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,,78.0,0.0,Transient-Party,100.0,0.0,0.0,Check-Out,2016-05-26,William Maddox,William_Maddox@xfinity.com,744-054-5154,************7485,0.6765041718797125
City Hotel,0.0,1.0,2017.0,March,11.0,14.0,0.0,1.0,1.0,0.0,0.0,SC,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,42.0,,0.0,Transient,70.4,0.0,0.0,Check-Out,2017-03-15,Regina Leon,Regina.L@zoho.com,637-006-8355,************2823,0.2266456060313424
Resort Hotel,0.0,244.0,2017.0,August,33.0,15.0,2.0,8.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,40.0,,0.0,Contract,136.85,0.0,0.0,Check-Out,2017-08-25,Laurie Anderson,Anderson_Laurie@outlook.com,583-710-2587,************8658,0.0954765736856139
City Hotel,1.0,66.0,2017.0,April,15.0,9.0,2.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0.0,Transient,100.0,0.0,0.0,Canceled,2017-02-02,Rachael Cervantes,Rachael.Cervantes@comcast.net,635-568-7356,************8881,0.2839850440977385
City Hotel,1.0,219.0,2017.0,July,28.0,11.0,0.0,3.0,2.0,1.0,0.0,BB,ROU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,125.1,0.0,0.0,Canceled,2017-01-07,Bruce Carney,Carney.Bruce@yahoo.com,573-923-0881,************6366,1.042678051719412
City Hotel,0.0,292.0,2016.0,July,30.0,23.0,2.0,1.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Contract,158.4,0.0,1.0,Check-Out,2016-07-26,Jessica Cooper,Cooper_Jessica@gmail.com,900-318-2955,************8664,-0.1583018593712246
City Hotel,0.0,6.0,2017.0,May,21.0,22.0,1.0,1.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,1.0,6.0,64.0,A,A,1.0,No Deposit,,40.0,0.0,Transient,65.0,0.0,1.0,Check-Out,2017-05-24,Cristian Smith,Cristian_S51@gmail.com,525-022-7010,************5753,0.970101865268592
City Hotel,0.0,114.0,2017.0,February,7.0,15.0,0.0,4.0,2.0,0.0,0.0,BB,ESP,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,242.0,0.0,Transient-Party,78.0,0.0,0.0,Check-Out,2017-02-19,Dana Parsons,Dana.P@hotmail.com,352-990-2939,************6019,0.9858707366580334
Resort Hotel,0.0,78.0,2015.0,November,47.0,21.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,D,0.0,No Deposit,,342.0,0.0,Transient-Party,32.0,0.0,0.0,Check-Out,2015-11-22,Ernest Castillo,Ernest.C@hotmail.com,363-248-0749,************5893,-1.448088620372042
Resort Hotel,1.0,103.0,2016.0,February,7.0,9.0,0.0,2.0,2.0,0.0,0.0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,332.0,,0.0,Transient-Party,50.0,0.0,0.0,Canceled,2016-01-16,Jose Campbell,JoseCampbell95@aol.com,983-123-3525,************9509,-1.0424926591027923
City Hotel,0.0,24.0,2015.0,December,52.0,24.0,2.0,3.0,2.0,0.0,0.0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,28.0,,0.0,Transient,58.0,0.0,1.0,Check-Out,2015-12-29,John Trevino,John_T@yahoo.com,234-923-6876,************4096,-0.2395204244077945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2543904592939768
City Hotel,0.0,56.0,2016.0,August,33.0,13.0,2.0,1.0,2.0,2.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,216.9,1.0,1.0,Check-Out,2016-08-16,Thomas Hale,Thomas.Hale15@xfinity.com,908-195-9402,************6037,-0.7171433990449878
City Hotel,1.0,239.0,2015.0,October,42.0,17.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Transient,60.0,0.0,0.0,Canceled,2015-08-17,Natalie Johnson,Natalie_Johnson@protonmail.com,655-499-3383,************5581,-0.2071805594956375
Resort Hotel,1.0,62.0,2016.0,August,35.0,24.0,0.0,4.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,189.0,0.0,0.0,Canceled,2016-06-24,Sandra Castaneda,SandraCastaneda30@gmail.com,611-211-4417,************2189,-0.6515470698673914
City Hotel,0.0,86.0,2016.0,May,21.0,20.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,3.0,,0.0,Transient-Party,65.0,0.0,1.0,Check-Out,2016-05-23,Rhonda Martin,Martin_Rhonda@yahoo.com,406-041-0603,************6124,0.1145668353967275
Resort Hotel,0.0,1.0,2015.0,December,49.0,5.0,1.0,1.0,2.0,0.0,0.0,HB,ESP,Direct,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,250.0,,0.0,Transient,83.0,0.0,1.0,Check-Out,2015-12-07,Patricia Ruiz,Ruiz_Patricia@verizon.com,708-382-0351,************9946,0.8768071955985148
City Hotel,0.0,6.0,2017.0,March,11.0,12.0,2.0,2.0,2.0,0.0,0.0,BB,AUT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,76.23,0.0,0.0,Check-Out,2017-03-16,Brandon Davis,BrandonDavis@xfinity.com,316-820-2729,************3440,0.4081756871137699
Resort Hotel,0.0,77.0,2016.0,October,44.0,28.0,2.0,3.0,3.0,0.0,0.0,BB,AUT,Online TA,TA/TO,0.0,0.0,0.0,G,G,1.0,No Deposit,240.0,,0.0,Transient-Party,114.6,0.0,2.0,Check-Out,2016-11-02,Kathleen Williams,Kathleen_W22@yahoo.com,948-329-8799,************1510,0.0561720378463443
Resort Hotel,0.0,183.0,2016.0,May,22.0,26.0,0.0,2.0,2.0,0.0,0.0,HB,ARG,Online TA,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,241.0,,0.0,Transient,75.75,1.0,1.0,Check-Out,2016-05-28,Samantha Soto,SamanthaSoto@comcast.net,945-894-2584,************7363,-1.4533006186652708
City Hotel,0.0,60.0,2016.0,June,24.0,9.0,0.0,1.0,2.0,1.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,83.0,,0.0,Transient,102.68,0.0,1.0,Check-Out,2016-06-10,Christine Rivera,Christine_Rivera@mail.com,397-214-5647,************7043,-0.753067433877889
City Hotel,0.0,15.0,2016.0,February,8.0,19.0,0.0,2.0,3.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,130.0,0.0,1.0,Check-Out,2016-02-21,James Owens,James.O33@att.com,244-301-7564,************7649,-0.8568497304913844
Resort Hotel,0.0,253.0,2017.0,April,17.0,23.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Groups,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,273.0,,0.0,Transient-Party,80.94,0.0,0.0,Check-Out,2017-04-30,Maria Rocha,Rocha_Maria@verizon.com,525-992-0503,************5151,-0.5373798302330535
City Hotel,0.0,198.0,2016.0,May,21.0,20.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,98.0,Transient-Party,65.0,0.0,0.0,Check-Out,2016-05-21,Lindsay Carter,Carter.Lindsay@verizon.com,676-093-3360,************2307,-1.4235449019019883
Resort Hotel,0.0,202.0,2016.0,June,25.0,17.0,2.0,6.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,72.0,0.0,1.0,Check-Out,2016-06-25,Ashley Smith,Smith.Ashley@verizon.com,143-856-3497,************7441,-1.3037611696734572
Resort Hotel,0.0,133.0,2016.0,May,21.0,18.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,52.2,0.0,1.0,Check-Out,2016-05-25,Nathan Good,Nathan_Good63@aol.com,388-128-5420,************1607,-2.033988240182383
City Hotel,1.0,168.0,2017.0,January,4.0,24.0,0.0,4.0,2.0,0.0,0.0,BB,ROU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,85.0,0.0,1.0,Canceled,2016-08-18,Mary Fischer,MFischer33@yahoo.com,355-707-4075,************4951,-0.5072903383505916
City Hotel,0.0,34.0,2016.0,October,41.0,2.0,2.0,0.0,3.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,7.0,,0.0,Transient,122.45,0.0,1.0,Check-Out,2016-10-04,Sarah Williams,Williams.Sarah@zoho.com,319-495-2172,************5560,0.2041563350439153
Resort Hotel,0.0,261.0,2016.0,October,41.0,6.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,251.0,,0.0,Transient-Party,87.0,0.0,0.0,Check-Out,2016-10-08,Sarah Wheeler,Sarah_Wheeler@yandex.com,882-256-7275,************9114,-0.737600888055148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0812891802040091
City Hotel,0.0,207.0,2017.0,June,26.0,26.0,1.0,2.0,2.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,108.0,0.0,1.0,Check-Out,2017-06-29,Gregory Torres,Gregory.Torres40@protonmail.com,141-967-4287,************4349,-0.5705922610289093
City Hotel,1.0,40.0,2016.0,February,7.0,12.0,1.0,2.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,78.3,0.0,1.0,Canceled,2016-01-14,Jasmine Alvarado,Jasmine.Alvarado45@yahoo.com,654-133-1099,************8442,0.2378636342989893
City Hotel,0.0,25.0,2017.0,April,14.0,5.0,0.0,4.0,3.0,1.0,0.0,BB,FRA,Direct,Direct,0.0,0.0,0.0,G,G,1.0,No Deposit,14.0,,0.0,Transient,295.0,0.0,1.0,Check-Out,2017-04-09,David Hogan,David.H52@protonmail.com,949-300-0115,************3415,-2.165577919404205
